region,timepoint,strata_level,focal_cell_type,neighbor_cell_type,log2_enrichment,enrichment_score,range_min,range_max,mouse_values,n_focal_cells,n_rois,n_mice,n_mice_effective,n_clipped_extremes,below_min_support,insufficient_support
Medulla,D3,region_x_timepoint,activated_endothelial_cd44,activated_endothelial_cd44,1.0873949430591632,2.1248999925438357,0.9995314403729731,1.1752584457453532,"[0.9995314403729731, 1.1752584457453532]",30,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_endothelial_cd44,activated_fibroblast_cd140b,-0.7087111997251938,0.6118664924124455,-1.5926808451957406,0.17525844574535301,"[-1.5926808451957406, 0.17525844574535301]",30,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_endothelial_cd44,activated_fibroblast_cd44,,,,,[0.5780761151359163],18,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_endothelial_cd44,activated_immune,,,,,[],18,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_endothelial_cd44,activated_m2_cd140b,,,,,[0.17525844574535301],30,3,2,1,0,False,True
Medulla,D3,region_x_timepoint,activated_endothelial_cd44,activated_m2_cd44,,,,,[0.20892625744294874],30,3,2,1,0,False,True
Medulla,D3,region_x_timepoint,activated_endothelial_cd44,activated_myeloid_cd140b,,,,,[],18,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_endothelial_cd44,activated_myeloid_cd44,,,,,[1.0730634621897235],30,3,2,1,0,False,True
Medulla,D3,region_x_timepoint,activated_endothelial_cd44,endothelial,-0.009349087446748765,0.9935406582156662,-0.05606710036110251,0.03736892546760498,"[0.03736892546760498, -0.05606710036110251]",30,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_endothelial_cd44,fibroblast,,,,,[-0.13923554739148125],30,3,2,1,0,False,True
Medulla,D3,region_x_timepoint,activated_endothelial_cd44,immune_cells,-0.8385337694843251,0.5592116146711626,-1.632096476312251,-0.04497106265639916,"[-0.04497106265639916, -1.632096476312251]",30,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_endothelial_cd44,m2_macrophage,-0.8014072650324735,0.5737892064629612,-1.5556805544738521,-0.04713397559109489,"[-1.5556805544738521, -0.04713397559109489]",30,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_endothelial_cd44,myeloid,-1.2868398950434647,0.409847784685449,-1.9946665556969596,-0.5790132343899698,"[-0.5790132343899698, -1.9946665556969596]",30,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_endothelial_cd44,neutrophil,0.22240493414300616,1.1666767854632323,0.11035282769140523,0.3344570405946071,"[0.11035282769140523, 0.3344570405946071]",30,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_fibroblast_cd140b,activated_endothelial_cd140b,0.02035142280039548,1.0142064979552827,-0.18900338416693838,0.22970622976772934,"[-0.18900338416693838, 0.22970622976772934]",57,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_fibroblast_cd140b,activated_endothelial_cd44,-1.0477471522815125,0.48372293499036545,-1.5926808451957406,-0.5028134593672845,"[-1.5926808451957406, -0.5028134593672845]",57,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_fibroblast_cd140b,activated_fibroblast_cd140b,0.23058785531353304,1.1733129419628445,0.11599226343940072,0.34518344718766536,"[0.11599226343940072, 0.34518344718766536]",57,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_fibroblast_cd140b,activated_fibroblast_cd44,,,,,[0.8331936755122883],41,2,1,1,0,False,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd140b,activated_immune,,,,,[],41,2,1,0,0,False,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd140b,activated_m2_cd140b,,,,,[2.0821490413538717],57,3,2,1,0,False,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd140b,activated_m2_cd44,-0.6828892476221882,0.6229165258172684,-1.6405726145406438,0.2747941192962675,"[-1.6405726145406438, 0.2747941192962675]",57,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_fibroblast_cd140b,activated_myeloid_cd140b,,,,,[1.3398500028846247],41,2,1,1,0,False,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd140b,activated_myeloid_cd44,-0.896577490690524,0.5371595259261679,-1.5617071484208531,-0.23144783296019478,"[-0.23144783296019478, -1.5617071484208531]",57,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_fibroblast_cd140b,endothelial,0.07268414055288033,1.0516715041031908,-0.21751716781536368,0.36288544892112434,"[-0.21751716781536368, 0.36288544892112434]",57,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_fibroblast_cd140b,fibroblast,0.9429479361696878,1.9224524782582795,0.8626405200390725,1.023255352300303,"[0.8626405200390725, 1.023255352300303]",57,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_fibroblast_cd140b,immune_cells,0.5334710273839414,1.4474073746545226,0.4511110176365486,0.6158310371313342,"[0.4511110176365486, 0.6158310371313342]",57,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_fibroblast_cd140b,m2_macrophage,-0.0393707014775832,0.9730793086384042,-0.3535355222514339,0.2747941192962675,"[-0.3535355222514339, 0.2747941192962675]",57,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_fibroblast_cd140b,myeloid,-0.9279970127788103,0.5255875428158546,-1.409704054975803,-0.4462899705818175,"[-0.4462899705818175, -1.409704054975803]",57,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_fibroblast_cd140b,neutrophil,-0.3193670324628797,0.8014214158295943,-0.5028134593672847,-0.13592060555847457,"[-0.13592060555847457, -0.5028134593672847]",57,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_fibroblast_cd44,activated_endothelial_cd140b,,,,,[],6,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd44,activated_endothelial_cd44,,,,,[0.5780761151359163],6,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd44,activated_fibroblast_cd140b,,,,,[1.1256749258728664],6,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd44,activated_fibroblast_cd44,,,,,[],6,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd44,activated_immune,,,,,[],6,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd44,activated_m2_cd140b,,,,,[],6,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd44,activated_m2_cd44,,,,,[-0.19953146352763576],6,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd44,activated_myeloid_cd140b,,,,,[],6,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd44,activated_myeloid_cd44,,,,,[],6,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd44,endothelial,,,,,[-0.2199176609472742],6,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd44,fibroblast,,,,,[0.7016764725953912],6,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd44,immune_cells,,,,,[0.13497690988679223],6,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd44,m2_macrophage,,,,,[0.13750352374993502],6,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd44,myeloid,,,,,[1.0635029423061582],6,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_fibroblast_cd44,neutrophil,,,,,[0.08128080651441298],6,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_immune,activated_endothelial_cd140b,,,,,[1.8004685364723643],2,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_immune,activated_endothelial_cd44,,,,,[],2,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_immune,activated_fibroblast_cd140b,,,,,[],2,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_immune,activated_fibroblast_cd44,,,,,[],2,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_immune,activated_immune,,,,,[],2,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_immune,activated_m2_cd140b,,,,,[],2,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_immune,activated_m2_cd44,,,,,[0.8004685364723643],2,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_immune,activated_myeloid_cd140b,,,,,[5.385431037193521],2,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_immune,activated_myeloid_cd44,,,,,[],2,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_immune,endothelial,,,,,[1.3912785497209499],2,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_immune,fibroblast,,,,,[0.7548875021634686],2,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_immune,immune_cells,,,,,[],2,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_immune,m2_macrophage,,,,,[1.0179219079972626],2,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_immune,myeloid,,,,,[],2,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_immune,neutrophil,,,,,[-1.211200443846165],2,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_m2_cd140b,activated_endothelial_cd140b,,,,,[0.05978122832541715],5,3,2,1,0,True,True
Medulla,D3,region_x_timepoint,activated_m2_cd140b,activated_endothelial_cd44,,,,,[0.1752584457453533],5,3,2,1,0,True,True
Medulla,D3,region_x_timepoint,activated_m2_cd140b,activated_fibroblast_cd140b,,,,,[2.0821490413538717],5,3,2,1,0,True,True
Medulla,D3,region_x_timepoint,activated_m2_cd140b,activated_fibroblast_cd44,,,,,[],3,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_m2_cd140b,activated_immune,,,,,[],3,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_m2_cd140b,activated_m2_cd140b,,,,,[3.7602209464665095],5,3,2,1,0,True,True
Medulla,D3,region_x_timepoint,activated_m2_cd140b,activated_m2_cd44,,,,,[],5,3,2,0,0,True,True
Medulla,D3,region_x_timepoint,activated_m2_cd140b,activated_myeloid_cd140b,,,,,[],3,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_m2_cd140b,activated_myeloid_cd44,,,,,[],5,3,2,0,0,True,True
Medulla,D3,region_x_timepoint,activated_m2_cd140b,endothelial,,,,,[-0.10872145027905022],5,3,2,1,0,True,True
Medulla,D3,region_x_timepoint,activated_m2_cd140b,fibroblast,,,,,[],5,3,2,0,0,True,True
Medulla,D3,region_x_timepoint,activated_m2_cd140b,immune_cells,,,,,"[1.6849913190524284, 1.367903523687749]",5,3,2,2,0,True,False
Medulla,D3,region_x_timepoint,activated_m2_cd140b,m2_macrophage,,,,,"[0.5777127158735988, 1.952866024408905]",5,3,2,2,0,True,False
Medulla,D3,region_x_timepoint,activated_m2_cd140b,myeloid,,,,,[0.8804183842473275],5,3,2,1,0,True,True
Medulla,D3,region_x_timepoint,activated_m2_cd140b,neutrophil,,,,,"[0.5185153654724836, -0.824741554254647]",5,3,2,2,0,True,False
Medulla,D3,region_x_timepoint,activated_m2_cd44,activated_endothelial_cd140b,,,,,[-0.8408415793325082],55,3,2,1,0,False,True
Medulla,D3,region_x_timepoint,activated_m2_cd44,activated_endothelial_cd44,,,,,[-0.5632340006689562],55,3,2,1,0,False,True
Medulla,D3,region_x_timepoint,activated_m2_cd44,activated_fibroblast_cd140b,-0.6976126698855803,0.6165916810591009,-1.3480913641800658,-0.04713397559109489,"[-1.3480913641800658, -0.04713397559109489]",55,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_m2_cd44,activated_fibroblast_cd44,,,,,[-0.19953146352763576],48,2,1,1,0,False,True
Medulla,D3,region_x_timepoint,activated_m2_cd44,activated_immune,,,,,[0.8004685364723643],48,2,1,1,0,False,True
Medulla,D3,region_x_timepoint,activated_m2_cd44,activated_m2_cd140b,,,,,[0.7776780193179165],55,3,2,1,0,False,True
Medulla,D3,region_x_timepoint,activated_m2_cd44,activated_m2_cd44,1.3332055594121361,2.519618937001104,0.7135450944153674,1.952866024408905,"[0.7135450944153674, 1.952866024408905]",55,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_m2_cd44,activated_myeloid_cd140b,,,,,[0.8004685364723643],48,2,1,1,0,False,True
Medulla,D3,region_x_timepoint,activated_m2_cd44,activated_myeloid_cd44,1.068227845363777,2.0968560821453868,0.5055177612060113,1.6309379295215427,"[0.5055177612060113, 1.6309379295215427]",55,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_m2_cd44,endothelial,-0.7030698227785028,0.614263760696362,-0.9946665556969593,-0.41147308986004644,"[-0.41147308986004644, -0.9946665556969593]",55,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_m2_cd44,fibroblast,-0.2400939202461585,0.8466901905679951,-1.1111257700138597,0.6309379295215427,"[-1.1111257700138597, 0.6309379295215427]",55,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_m2_cd44,immune_cells,0.23544945210427926,1.1772734436943626,-0.41157779230894853,0.882476696517507,"[-0.41157779230894853, 0.882476696517507]",55,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_m2_cd44,m2_macrophage,1.1615299953215408,2.2369453258937613,0.5925863875706245,1.730473603072457,"[0.5925863875706245, 1.730473603072457]",55,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_m2_cd44,myeloid,0.4579328668435082,1.3735723152847075,0.36790352368774876,0.5479622099992677,"[0.5479622099992677, 0.36790352368774876]",55,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_m2_cd44,neutrophil,-0.005633320467087588,0.9961028933082016,-0.1991370690361448,0.18787042810196963,"[0.18787042810196963, -0.1991370690361448]",55,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,activated_myeloid_cd140b,activated_endothelial_cd140b,,,,,[1.8004685364723643],2,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd140b,activated_endothelial_cd44,,,,,[],2,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd140b,activated_fibroblast_cd140b,,,,,[1.0407124251517104],2,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd140b,activated_fibroblast_cd44,,,,,[],2,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd140b,activated_immune,,,,,[5.385431037193521],2,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd140b,activated_m2_cd140b,,,,,[],2,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd140b,activated_m2_cd44,,,,,[0.8004685364723643],2,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd140b,activated_myeloid_cd140b,,,,,[],2,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd140b,activated_myeloid_cd44,,,,,[],2,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd140b,endothelial,,,,,[-0.012398911307852166],2,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd140b,fibroblast,,,,,[],2,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd140b,immune_cells,,,,,[1.584962500721156],2,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd140b,m2_macrophage,,,,,[],2,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd140b,myeloid,,,,,[],2,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd140b,neutrophil,,,,,[0.157282353236938],2,2,1,1,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd44,activated_endothelial_cd140b,,,,,[1.0730634621897235],17,3,2,1,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd44,activated_endothelial_cd44,,,,,[1.0730634621897235],17,3,2,1,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd44,activated_fibroblast_cd140b,,,,,"[-0.23144783296019503, -1.5617071484208531]",17,3,2,2,0,True,False
Medulla,D3,region_x_timepoint,activated_myeloid_cd44,activated_fibroblast_cd44,,,,,[],12,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd44,activated_immune,,,,,[],12,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd44,activated_m2_cd140b,,,,,[],17,3,2,0,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd44,activated_m2_cd44,,,,,"[0.37400055828911427, 0.6309379295215427]",17,3,2,2,0,True,False
Medulla,D3,region_x_timepoint,activated_myeloid_cd44,activated_myeloid_cd140b,,,,,[],12,2,1,0,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd44,activated_myeloid_cd44,,,,,[2.310102659490573],17,3,2,1,0,True,True
Medulla,D3,region_x_timepoint,activated_myeloid_cd44,endothelial,,,,,"[-0.012398911307852166, -1.7316321498631655]",17,3,2,2,0,True,False
Medulla,D3,region_x_timepoint,activated_myeloid_cd44,fibroblast,,,,,"[-0.36296503587709184, 0.11636475669178462]",17,3,2,2,0,True,False
Medulla,D3,region_x_timepoint,activated_myeloid_cd44,immune_cells,,,,,"[0.2664941128036892, 1.2159004302426988]",17,3,2,2,0,True,False
Medulla,D3,region_x_timepoint,activated_myeloid_cd44,m2_macrophage,,,,,"[0.5130712074011156, 1.2159004302426988]",17,3,2,2,0,True,False
Medulla,D3,region_x_timepoint,activated_myeloid_cd44,myeloid,,,,,"[1.5682832022479407, -0.7316321498631655]",17,3,2,2,0,True,False
Medulla,D3,region_x_timepoint,activated_myeloid_cd44,neutrophil,,,,,"[-0.4883875342900316, 0.4382928515791468]",17,3,2,2,0,True,False
Medulla,D3,region_x_timepoint,endothelial,activated_endothelial_cd140b,0.846031011240207,1.797548891756032,0.5798133742608615,1.1122486482195524,"[0.5798133742608615, 1.1122486482195524]",220,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,endothelial,activated_endothelial_cd44,-0.21471317713292803,0.8617174611294387,-0.24211472062650086,-0.18731163363935519,"[-0.24211472062650086, -0.18731163363935519]",220,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,endothelial,activated_fibroblast_cd140b,0.21675340608175608,1.1621154549353307,-0.27226635028062074,0.7057731624441329,"[-0.27226635028062074, 0.7057731624441329]",220,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,endothelial,activated_fibroblast_cd44,,,,,[0.18375980008152804],166,2,1,1,0,False,True
Medulla,D3,region_x_timepoint,endothelial,activated_immune,,,,,[1.39127854972095],166,2,1,1,0,False,True
Medulla,D3,region_x_timepoint,endothelial,activated_m2_cd140b,,,,,[-0.10872145027904995],220,3,2,1,0,False,True
Medulla,D3,region_x_timepoint,endothelial,activated_m2_cd44,-0.9411851583980589,0.520804869064923,-1.4800933828672012,-0.4022769339289167,"[-0.4022769339289167, -1.4800933828672012]",220,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,endothelial,activated_myeloid_cd140b,,,,,[0.280082339052726],166,2,1,1,0,False,True
Medulla,D3,region_x_timepoint,endothelial,activated_myeloid_cd44,-0.8932377549821371,0.5384044521643322,-1.7316321498631655,-0.054843360101108574,"[-0.054843360101108574, -1.7316321498631655]",220,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,endothelial,endothelial,0.8236458765059889,1.7698730433280816,0.526481091289001,1.1208106617229767,"[0.526481091289001, 1.1208106617229767]",220,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,endothelial,fibroblast,0.5667314681741504,1.4811640802130748,0.20213007348903705,0.9313328628592639,"[0.20213007348903705, 0.9313328628592639]",220,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,endothelial,immune_cells,-0.7481779875936794,0.5953549702569878,-1.4800933828672012,-0.016262592320157546,"[-0.016262592320157546, -1.4800933828672012]",220,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,endothelial,m2_macrophage,-0.4907126072664826,0.7116734857438285,-0.9946665556969596,0.013241341163994419,"[0.013241341163994419, -0.9946665556969596]",220,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,endothelial,myeloid,0.226534174638494,1.1700207976853791,0.09409795035924706,0.35897039891774096,"[0.09409795035924706, 0.35897039891774096]",220,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,endothelial,neutrophil,-0.8149919578945466,0.5684116551419163,-1.1873116336393552,-0.44267228214973786,"[-0.44267228214973786, -1.1873116336393552]",220,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,fibroblast,activated_endothelial_cd140b,-0.6303696793792092,0.6460108588521385,-1.2621468665619453,0.0014075078035268862,"[0.0014075078035268862, -1.2621468665619453]",69,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,fibroblast,activated_endothelial_cd44,,,,,[-0.5632340006689561],69,3,2,1,0,False,True
Medulla,D3,region_x_timepoint,fibroblast,activated_fibroblast_cd140b,0.9524398987194429,1.9351426224347799,0.8816244451385827,1.0232553523003032,"[0.8816244451385827, 1.0232553523003032]",69,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,fibroblast,activated_fibroblast_cd44,,,,,[0.40919522223481336],64,2,1,1,0,False,True
Medulla,D3,region_x_timepoint,fibroblast,activated_immune,,,,,[0.7548875021634686],64,2,1,1,0,False,True
Medulla,D3,region_x_timepoint,fibroblast,activated_m2_cd140b,,,,,[],69,3,2,0,0,False,True
Medulla,D3,region_x_timepoint,fibroblast,activated_m2_cd44,-0.8761740493021111,0.5448103252527448,-1.3832860281257648,-0.3690620704784573,"[-1.3832860281257648, -0.3690620704784573]",69,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,fibroblast,activated_myeloid_cd140b,,,,,[0.06350294230615826],64,2,1,1,0,False,True
Medulla,D3,region_x_timepoint,fibroblast,activated_myeloid_cd44,-0.7695407647729426,0.586604171333577,-1.65544628623767,0.11636475669178462,"[-1.65544628623767, 0.11636475669178462]",69,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,fibroblast,endothelial,0.20491749208794546,1.1526204264057598,0.14146713403905645,0.2683678501368345,"[0.14146713403905645, 0.2683678501368345]",69,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,fibroblast,fibroblast,1.3285385909217475,2.5114814007902706,0.5407124251517101,2.1163647566917847,"[0.5407124251517101, 2.1163647566917847]",69,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,fibroblast,immune_cells,-0.3552161516012433,0.7817525083836968,-0.3690620704784573,-0.3413702327240294,"[-0.3413702327240294, -0.3690620704784573]",69,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,fibroblast,m2_macrophage,0.05616405321197171,1.0396976556152497,-0.5186098230975993,0.6309379295215427,"[-0.5186098230975993, 0.6309379295215427]",69,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,fibroblast,myeloid,0.24152096349934915,1.1822383813224282,0.21467407686186377,0.2683678501368345,"[0.21467407686186377, 0.2683678501368345]",69,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,fibroblast,neutrophil,-0.20314233032742574,0.8686564828663295,-0.2986727425870594,-0.10761191806779209,"[-0.10761191806779209, -0.2986727425870594]",69,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,immune_cells,activated_endothelial_cd140b,-0.8508347689845177,0.5544638205808624,-1.010608099565981,-0.6910614384030543,"[-0.6910614384030543, -1.010608099565981]",74,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,immune_cells,activated_endothelial_cd44,-1.2347743946646141,0.424908940657997,-1.632096476312251,-0.8374523130169773,"[-0.8374523130169773, -1.632096476312251]",74,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,immune_cells,activated_fibroblast_cd140b,0.4646896136905998,1.380020419177567,0.45536636493808846,0.47401286244311114,"[0.47401286244311114, 0.45536636493808846]",74,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,immune_cells,activated_fibroblast_cd44,,,,,[0.13497690988679223],53,2,1,1,0,False,True
Medulla,D3,region_x_timepoint,immune_cells,activated_immune,,,,,[0.6849913190524283],53,2,1,1,0,False,True
Medulla,D3,region_x_timepoint,immune_cells,activated_m2_cd140b,1.1874114688137698,2.277437509948761,0.6849913190524283,1.6898316185751112,"[0.6849913190524283, 1.6898316185751112]",74,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,immune_cells,activated_m2_cd44,0.38734504875096437,1.307984141133178,-0.2452901227655132,1.019980220267442,"[-0.2452901227655132, 1.019980220267442]",74,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,immune_cells,activated_myeloid_cd140b,,,,,[1.584962500721156],53,2,1,1,0,False,True
Medulla,D3,region_x_timepoint,immune_cells,activated_myeloid_cd44,0.4385555250382795,1.3552467291635824,0.023780699218568253,0.8533303508579907,"[0.023780699218568253, 0.8533303508579907]",74,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,immune_cells,endothelial,-0.8256166945515692,0.564240960354547,-1.6865442603346275,0.03531087123148903,"[0.03531087123148903, -1.6865442603346275]",74,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,immune_cells,fibroblast,-1.0614444749617205,0.47915207618622874,-1.9540245711996134,-0.1688643787238277,"[-0.1688643787238277, -1.9540245711996134]",74,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,immune_cells,immune_cells,0.7633777952091125,1.697460255201227,0.22924139462187432,1.2975141957963507,"[0.22924139462187432, 1.2975141957963507]",74,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,immune_cells,m2_macrophage,1.1652781739404092,2.242764554098792,0.3776903234719132,1.952866024408905,"[0.3776903234719132, 1.952866024408905]",74,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,immune_cells,myeloid,-0.30213956341292086,0.8110486925647181,-0.8020214777545633,0.19774235092872164,"[0.19774235092872164, -0.8020214777545633]",74,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,immune_cells,neutrophil,-0.1937927093697623,0.8743042339676211,-0.22363777816567978,-0.16394764057384484,"[-0.22363777816567978, -0.16394764057384484]",74,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,m2_macrophage,activated_endothelial_cd140b,0.3954170523966141,1.3153229370872457,0.2164797036380531,0.5743544011551751,"[0.2164797036380531, 0.5743544011551751]",46,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,m2_macrophage,activated_endothelial_cd44,-1.2443218431155647,0.4221062677794554,-2.4415097106400347,-0.04713397559109472,"[-2.4415097106400347, -0.04713397559109472]",46,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,m2_macrophage,activated_fibroblast_cd140b,-0.3531934269418512,0.7828493299962009,-0.6592528782926075,-0.04713397559109489,"[-0.6592528782926075, -0.04713397559109489]",46,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,m2_macrophage,activated_fibroblast_cd44,,,,,[0.7224660244710912],39,2,1,1,0,False,True
Medulla,D3,region_x_timepoint,m2_macrophage,activated_immune,,,,,[1.0179219079972623],39,2,1,1,0,False,True
Medulla,D3,region_x_timepoint,m2_macrophage,activated_m2_cd140b,1.80777062050183,3.501008636023341,1.0777127158735986,2.5378285251300614,"[1.0777127158735986, 2.5378285251300614]",46,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,m2_macrophage,activated_m2_cd44,1.007225820390095,2.010042241638235,0.5470124435415271,1.4674391972386631,"[0.5470124435415271, 1.4674391972386631]",46,3,2,2,0,False,False
Medulla,D3,region_x_timepoint,m2_macrophage,activated_myeloid_cd140b,,,,,[1.0179219079972623],39,2,1,1,0,False,True
