k,scale_um,region,timepoint,category,enrichment_score,log2_enrichment,n_focal_cells,n_rois,n_mice_effective,below_min_support,insufficient_support,mouse_values
5,40.0,Cortex,D1,none,0.7120323730815225,-0.48998525900126855,95,3,2,False,False,"[-0.2746269030095559, -0.7053436149929811]"
5,40.0,Cortex,D1,stromal,,,12,3,0,True,True,[]
5,40.0,Cortex,D3,endothelial,0.7627278995956908,-0.3907596222540282,28,3,2,False,False,"[-1.6844981742720706, 0.9029789297640142]"
5,40.0,Cortex,D3,endothelial+immune,,,26,3,1,False,True,[-0.8771432522144663]
5,40.0,Cortex,D3,endothelial+immune+stromal,1.031558184170554,0.04482519751807922,163,3,2,False,False,"[0.09809625706123976, -0.00844586202508131]"
5,40.0,Cortex,D3,endothelial+stromal,,,21,3,1,False,True,[0.6521186125085681]
5,40.0,Cortex,D3,immune,,,13,3,1,True,True,[0.8024000401148393]
5,40.0,Cortex,D3,immune+stromal,,,11,3,2,True,False,"[1.485426827170242, 1.446256229889564]"
5,40.0,Cortex,D3,none,0.8707983666503243,-0.19958939341049312,77,3,2,False,False,"[-0.2044705133391853, -0.19470827348180092]"
5,40.0,Cortex,D3,stromal,,,12,3,1,True,True,[1.9061920643437307]
5,40.0,Cortex,D7,endothelial,1.605978729768011,0.6834527853450032,41,3,2,False,False,"[0.6081760022321441, 0.7587295684578624]"
5,40.0,Cortex,D7,endothelial+immune,,,8,3,1,True,True,[0.976730220677153]
5,40.0,Cortex,D7,endothelial+immune+stromal,1.246716406145307,0.31813332885781864,167,3,2,False,False,"[0.1243003259170849, 0.5119663317985523]"
5,40.0,Cortex,D7,endothelial+stromal,3.7011650313829136,1.8879794654542752,22,3,2,False,False,"[1.3536369546147007, 2.4223219762938495]"
5,40.0,Cortex,D7,immune,,,9,3,1,True,True,[1.6205864104518775]
5,40.0,Cortex,D7,immune+stromal,1.4894518119340892,0.5747814489930791,68,3,2,False,False,"[0.4576648380065046, 0.6918980599796537]"
5,40.0,Cortex,D7,none,1.3872228074257835,0.4721995233159712,60,3,2,False,False,"[0.07019226075414373, 0.8742067858777987]"
5,40.0,Cortex,D7,stromal,,,4,2,0,True,True,[]
5,40.0,Cortex,Sham,endothelial,1.1657362361281485,0.2212413958481789,38,3,2,False,False,"[0.33628338786443235, 0.10619940383192543]"
5,40.0,Cortex,Sham,endothelial+immune,,,17,3,0,True,True,[]
5,40.0,Cortex,Sham,endothelial+immune+stromal,0.873178138713477,-0.19565208407820184,123,3,2,False,False,"[-0.1251932879029156, -0.26611088025348806]"
5,40.0,Cortex,Sham,endothelial+stromal,,,16,3,1,True,True,[-0.3677317845004871]
5,40.0,Cortex,Sham,immune,,,13,3,0,True,True,[]
5,40.0,Cortex,Sham,immune+stromal,,,18,3,1,True,True,[0.29260752121714095]
5,40.0,Cortex,Sham,none,0.8896481237670661,-0.16869326496187054,106,3,2,False,False,"[-0.42121812072721176, 0.0838315908034707]"
5,40.0,Cortex,Sham,stromal,,,9,1,1,True,True,[0.18371195317238806]
5,40.0,Medulla,D1,endothelial,,,25,3,1,False,True,[0.8713962414586719]
5,40.0,Medulla,D1,endothelial+immune,,,17,3,1,True,True,[1.0817940911636474]
5,40.0,Medulla,D1,endothelial+immune+stromal,1.2382567106387925,0.30831043957040777,123,3,2,False,False,"[0.47411151394240747, 0.14250936519840804]"
5,40.0,Medulla,D1,endothelial+stromal,1.5280513239203097,0.6116930011758833,35,3,2,False,False,"[0.9404382419181058, 0.2829477604336609]"
5,40.0,Medulla,D1,immune,,,4,2,2,True,False,"[3.6667565918848037, 3.6667565918848037]"
5,40.0,Medulla,D1,immune+stromal,,,18,3,1,True,True,[1.326906589000179]
5,40.0,Medulla,D1,none,1.0536788514259774,0.07543521796654828,127,3,2,False,False,"[0.18639913439295827, -0.035528698459861716]"
5,40.0,Medulla,D1,stromal,1.0701656123562477,0.09783407666060834,24,3,2,False,False,"[-0.392137097168765, 0.5878052504899817]"
5,40.0,Medulla,D3,endothelial,2.07014281545993,1.0497303001151816,30,3,2,False,False,"[0.7127180479195286, 1.3867425523108348]"
5,40.0,Medulla,D3,endothelial+immune,,,16,3,2,True,False,"[-0.0831412353002457, -0.2566366346356432]"
5,40.0,Medulla,D3,endothelial+immune+stromal,0.9424145709281552,-0.08556624964589767,154,3,2,False,False,"[-0.157791687201688, -0.01334081209010733]"
5,40.0,Medulla,D3,endothelial+stromal,1.737370613092419,0.7969055402531133,30,3,2,False,False,"[0.09556021297840112, 1.4982508675278254]"
5,40.0,Medulla,D3,immune,,,4,3,0,True,True,[]
5,40.0,Medulla,D3,immune+stromal,,,15,3,1,True,True,[0.045442970761167115]
5,40.0,Medulla,D3,none,0.9660871181557995,-0.04977480306826791,80,3,2,False,False,"[-0.004275959439781089, -0.09527364669675474]"
5,40.0,Medulla,D3,stromal,,,31,2,1,False,True,[1.0765704328091432]
5,40.0,Medulla,D7,endothelial,1.3631169054084442,0.44690929774139,69,3,2,False,False,"[0.006971960607709636, 0.8868466348750703]"
5,40.0,Medulla,D7,endothelial+immune,2.4988942404755434,1.321289844213663,33,3,2,False,False,"[0.973527788638809, 1.6690518997885169]"
5,40.0,Medulla,D7,endothelial+immune+stromal,1.050917440961162,0.07164933705054397,123,3,2,False,False,"[-0.2954558835261712, 0.4387545576272591]"
5,40.0,Medulla,D7,endothelial+stromal,2.1105328864698762,1.077607309644976,45,3,2,False,False,"[1.307428525192247, 0.847786094097705]"
5,40.0,Medulla,D7,immune,,,19,3,1,True,True,[2.769691932602432]
5,40.0,Medulla,D7,immune+stromal,2.1184900282984573,1.0830363379733527,24,3,2,False,False,"[1.0786098346963664, 1.0874628412503393]"
5,40.0,Medulla,D7,none,1.3910921257697317,0.4762179662425083,64,3,2,False,False,"[0.38856528791765277, 0.5638706445673638]"
5,40.0,Medulla,D7,stromal,1.8099663759951898,0.8559628964048493,31,3,2,False,False,"[1.5525410230287786, 0.1593847697809201]"
5,40.0,Medulla,Sham,endothelial,,,34,2,1,False,True,[0.021500816919317225]
5,40.0,Medulla,Sham,endothelial+immune,,,11,3,1,True,True,[0.6374299206152918]
5,40.0,Medulla,Sham,endothelial+immune+stromal,1.1861490154533283,0.2462852665034753,100,3,2,False,False,"[0.3328740309024281, 0.15969650210452246]"
5,40.0,Medulla,Sham,endothelial+stromal,1.0060964047999192,0.008768551726989371,23,3,2,False,False,"[-0.5493385909904348, 0.5668756944444135]"
5,40.0,Medulla,Sham,immune,,,16,3,2,True,False,"[0.4506614090095652, 2.9675785223076225]"
5,40.0,Medulla,Sham,immune+stromal,1.5972198067614587,0.6755628677293255,20,3,2,False,False,"[1.088091329624857, 0.2630344058337938]"
5,40.0,Medulla,Sham,none,1.0405824952932001,0.05739134357648129,161,3,2,False,False,"[0.13871740269482513, -0.023934715541862543]"
5,40.0,Medulla,Sham,stromal,2.1256451601663846,1.0879007838894907,26,3,2,False,False,"[1.3981939891154296, 0.777607578663552]"
5,40.0,Pooled,D1,endothelial,1.3473626857905985,0.430138250622866,56,6,2,False,False,"[0.0823993179206755, 0.7778771833250565]"
5,40.0,Pooled,D1,endothelial+immune,0.7094611342421197,-0.49520444227451843,31,6,2,False,False,"[-1.8415991353567993, 0.8511902508077624]"
5,40.0,Pooled,D1,endothelial+immune+stromal,1.0744994129057346,0.10366469449374047,277,6,2,False,False,"[0.14123438617714348, 0.06609500281033745]"
5,40.0,Pooled,D1,endothelial+stromal,1.7512761475886702,0.8084065911071375,65,6,2,False,False,"[1.2476363189061492, 0.3691768633081258]"
5,40.0,Pooled,D1,immune,,,10,5,2,True,False,"[3.6667565918848037, 3.0587090004471844]"
5,40.0,Pooled,D1,immune+stromal,,,25,5,1,False,True,[1.326906589000179]
5,40.0,Pooled,D1,none,0.8766811010859118,-0.18987594725647636,222,6,2,False,False,"[-0.12095155720871785, -0.25880033730423485]"
5,40.0,Pooled,D1,stromal,1.0701656123562477,0.09783407666060834,36,6,2,False,False,"[-0.392137097168765, 0.5878052504899817]"
5,40.0,Pooled,D3,endothelial,1.2219385231916424,0.28917170371834167,58,6,2,False,False,"[-0.485890063176271, 1.0642334706129544]"
5,40.0,Pooled,D3,endothelial+immune,0.7746467955992936,-0.3683894391964996,42,6,2,False,False,"[-0.48014224375735604, -0.2566366346356432]"
5,40.0,Pooled,D3,endothelial+immune+stromal,0.9717879113174849,-0.04128660891373437,317,6,2,False,False,"[-0.07249570578071209, -0.010077512046756651]"
5,40.0,Pooled,D3,endothelial+stromal,1.4288569173003982,0.5148614552466941,51,6,2,False,False,"[0.09556021297840112, 0.9341626975149872]"
5,40.0,Pooled,D3,immune,,,17,6,1,True,True,[0.8024000401148393]
5,40.0,Pooled,D3,immune+stromal,2.1522498462471593,1.1058455644276344,26,6,2,False,False,"[0.7654348989657046, 1.446256229889564]"
5,40.0,Pooled,D3,none,0.9225599458339548,-0.11628543764651736,157,6,2,False,False,"[-0.07100747740624917, -0.16156339788678553]"
5,40.0,Pooled,D3,stromal,2.8115802943269226,1.4913812485764368,43,5,2,False,False,"[1.0765704328091432, 1.9061920643437307]"
5,40.0,Pooled,D7,endothelial,1.543235034107164,0.6259578005466668,110,6,2,False,False,"[0.4077746550239993, 0.8441409460693343]"
5,40.0,Pooled,D7,endothelial+immune,2.500281359655496,1.3220904522232488,41,6,2,False,False,"[0.975129004657981, 1.6690518997885169]"
5,40.0,Pooled,D7,endothelial+immune+stromal,1.1677812366481257,0.22377003589351152,290,6,2,False,False,"[-0.015618410564000457, 0.4631584823510235]"
5,40.0,Pooled,D7,endothelial+stromal,2.5519181624938714,1.35158206403328,67,6,2,False,False,"[1.3305327399034739, 1.3726313881630865]"
5,40.0,Pooled,D7,immune,4.579338373154201,2.195139171527155,28,6,2,False,False,"[1.6205864104518775, 2.769691932602432]"
5,40.0,Pooled,D7,immune+stromal,1.7137580907808643,0.7771634770923941,92,6,2,False,False,"[0.6646465035697918, 0.8896804506149965]"
5,40.0,Pooled,D7,none,1.3396130301865008,0.4218163140730778,124,6,2,False,False,"[0.17631660314198006, 0.6673160250041755]"
5,40.0,Pooled,D7,stromal,1.8099663759951898,0.8559628964048493,35,5,2,False,False,"[1.5525410230287786, 0.1593847697809201]"
5,40.0,Pooled,Sham,endothelial,1.1431450970995138,0.19300853354397615,72,5,2,False,False,"[0.33628338786443235, 0.049733679223519955]"
5,40.0,Pooled,Sham,endothelial+immune,,,28,6,1,False,True,[0.6374299206152918]
5,40.0,Pooled,Sham,endothelial+immune+stromal,1.015808367621913,0.02262826317535896,223,6,2,False,False,"[0.027495818365532314, 0.017760707985185604]"
5,40.0,Pooled,Sham,endothelial+stromal,0.9031269098961624,-0.14699936143049405,39,6,2,False,False,"[-0.5493385909904348, 0.2553398681294467]"
5,40.0,Pooled,Sham,immune,3.269613183599915,1.7091199656585938,29,6,2,False,False,"[0.4506614090095652, 2.9675785223076225]"
5,40.0,Pooled,Sham,immune+stromal,1.3915491978100574,0.4766919156273964,38,6,2,False,False,"[0.690349425420999, 0.2630344058337938]"
5,40.0,Pooled,Sham,none,0.925758130551406,-0.11129277983997546,267,6,2,False,False,"[-0.23457294625319947, 0.01198738657324854]"
5,40.0,Pooled,Sham,stromal,1.7222329254004174,0.7842802749037304,35,4,2,False,False,"[0.7909529711439088, 0.777607578663552]"
10,10.0,Cortex,D1,endothelial,1.287708815953563,0.3648063999177885,1155,3,2,False,False,"[0.25932852404696827, 0.4702842757886088]"
10,10.0,Cortex,D1,endothelial+immune,1.255522131735372,0.32828745996221925,725,3,2,False,False,"[0.32008134147007383, 0.3364935784543647]"
10,10.0,Cortex,D1,endothelial+immune+stromal,1.3339492471553014,0.4157037772644323,1804,3,2,False,False,"[0.3916518857887541, 0.4397556687401106]"
10,10.0,Cortex,D1,endothelial+stromal,1.6078766583987156,0.6851567403840899,813,3,2,False,False,"[0.42856320104723217, 0.9417502797209476]"
10,10.0,Cortex,D1,immune,1.503177325041335,0.5880152094323743,501,3,2,False,False,"[0.3809069090061519, 0.7951235098585967]"
10,10.0,Cortex,D1,immune+stromal,2.4917602933503558,1.3171652881740161,355,3,2,False,False,"[1.0153278718209957, 1.6190027045270365]"
10,10.0,Cortex,D1,none,1.403430758141455,0.488957886543569,1463,3,2,False,False,"[0.35176197291604666, 0.6261538001710912]"
10,10.0,Cortex,D1,stromal,1.5858513436539081,0.665257540383059,340,3,2,False,False,"[0.6262998852299895, 0.7042151955361284]"
10,10.0,Cortex,D3,endothelial,1.6247314089080827,0.7002012399479982,1055,3,2,False,False,"[0.7837920635126651, 0.6166104163833315]"
10,10.0,Cortex,D3,endothelial+immune,1.6300935124115796,0.7049547288874778,704,3,2,False,False,"[0.47333391458670165, 0.9365755431882539]"
10,10.0,Cortex,D3,endothelial+immune+stromal,1.2695909393695104,0.3443637373080083,2436,3,2,False,False,"[0.36889380422668455, 0.319833670389332]"
10,10.0,Cortex,D3,endothelial+stromal,1.9813860638990304,0.9865100100645117,746,3,2,False,False,"[1.4530069713865121, 0.5200130487425112]"
10,10.0,Cortex,D3,immune,2.5825606970723065,1.368802256674525,301,3,2,False,False,"[1.6892920280676949, 1.0483124852813552]"
10,10.0,Cortex,D3,immune+stromal,3.0009929712679586,1.5854399399529508,452,3,2,False,False,"[1.7256788424472351, 1.4452010374586666]"
10,10.0,Cortex,D3,none,1.74417714421233,0.8025465722812428,1245,3,2,False,False,"[0.9468188938371589, 0.6582742507253266]"
10,10.0,Cortex,D3,stromal,3.5088243889276285,1.8109877449577791,260,3,2,False,False,"[2.8043533859949816, 0.8176221039205765]"
10,10.0,Cortex,D7,endothelial,2.9402546120817674,1.5559410910081857,759,3,2,False,False,"[1.078414230406761, 2.03346795160961]"
10,10.0,Cortex,D7,endothelial+immune,2.114550699267264,1.0803511513833108,548,3,2,False,False,"[0.6603682069234813, 1.5003340958431404]"
10,10.0,Cortex,D7,endothelial+immune+stromal,1.3308930376146118,0.4123946281214643,3173,3,2,False,False,"[0.35405776139776035, 0.47073149484516835]"
10,10.0,Cortex,D7,endothelial+stromal,3.770393913628922,1.9147152575924524,393,3,2,False,False,"[1.336151176875715, 2.49327933830919]"
10,10.0,Cortex,D7,immune,2.0942331030110735,1.0664220334059231,248,3,2,False,False,"[0.766099587746331, 1.3667444790655154]"
10,10.0,Cortex,D7,immune+stromal,2.630715010602574,1.3954549675992127,895,3,2,False,False,"[1.557629551917852, 1.2332803832805732]"
10,10.0,Cortex,D7,none,2.43708500339605,1.2851565718816196,1111,3,2,False,False,"[1.2198737584788582, 1.3504393852843812]"
10,10.0,Cortex,D7,stromal,3.0984711605870743,1.6315565403051213,142,3,2,False,False,"[1.5103302416561128, 1.7527828389541296]"
10,10.0,Cortex,Sham,endothelial,1.4314606674006054,0.5174880295928144,951,3,2,False,False,"[0.5134070797462117, 0.521568979439417]"
10,10.0,Cortex,Sham,endothelial+immune,1.1849475915013448,0.24482325224325263,637,3,2,False,False,"[0.2654577479832099, 0.2241887565032953]"
10,10.0,Cortex,Sham,endothelial+immune+stromal,1.5478760559188085,0.6302899542535012,1440,3,2,False,False,"[0.6797749230018784, 0.580804985505124]"
10,10.0,Cortex,Sham,endothelial+stromal,1.5335499939988309,0.6168751994829977,596,3,2,False,False,"[0.6125353105063929, 0.6212150884596027]"
10,10.0,Cortex,Sham,immune,1.3878000243079154,0.4727996970773227,658,3,2,False,False,"[0.30766097150336025, 0.6379384226512852]"
10,10.0,Cortex,Sham,immune+stromal,1.7908496900866466,0.8406442538695245,617,3,2,False,False,"[0.7267076324982671, 0.954580875240782]"
10,10.0,Cortex,Sham,none,1.2459108317439385,0.31720082020452417,1915,3,2,False,False,"[0.33125702120110184, 0.3031446192079465]"
10,10.0,Cortex,Sham,stromal,1.5426317571631072,0.6253937161415828,385,3,2,False,False,"[0.6511660197351542, 0.5996214125480114]"
10,10.0,Medulla,D1,endothelial,1.5165242911642605,0.6007686067398926,960,3,2,False,False,"[0.5604541913855835, 0.6410830220942018]"
10,10.0,Medulla,D1,endothelial+immune,1.6603881740351933,0.7315205616256237,524,3,2,False,False,"[0.6128289276040386, 0.850212195647209]"
10,10.0,Medulla,D1,endothelial+immune+stromal,1.3760388296649202,0.4605211812134287,1861,3,2,False,False,"[0.5752264008062777, 0.3458159616205797]"
10,10.0,Medulla,D1,endothelial+stromal,1.435257750238921,0.521309846029715,1119,3,2,False,False,"[0.5540069501215696, 0.4886127419378603]"
10,10.0,Medulla,D1,immune,1.9082139128031297,0.9322229080529657,373,3,2,False,False,"[1.140903543780409, 0.7235422723255225]"
10,10.0,Medulla,D1,immune+stromal,2.466107101397127,1.3022354563908838,560,3,2,False,False,"[1.0795475457701083, 1.5249233670116595]"
10,10.0,Medulla,D1,none,1.5905411882681741,0.6695177320414256,1428,3,2,False,False,"[0.7401640715583668, 0.5988713925244845]"
10,10.0,Medulla,D1,stromal,1.8075276672175216,0.8540177301927288,479,3,2,False,False,"[1.0136170366241537, 0.6944184237613038]"
10,10.0,Medulla,D3,endothelial,1.6545828584240647,0.7264675409368151,989,3,2,False,False,"[0.7332915371801625, 0.7196435446934677]"
10,10.0,Medulla,D3,endothelial+immune,1.781092290903029,0.8327622745408245,626,3,2,False,False,"[0.8610270156406001, 0.8044975334410489]"
10,10.0,Medulla,D3,endothelial+immune+stromal,1.2332235469056982,0.3024343413301548,2135,3,2,False,False,"[0.291234308206206, 0.3136343744541036]"
10,10.0,Medulla,D3,endothelial+stromal,1.4738079374978261,0.5595485287251929,802,3,2,False,False,"[0.5385593772040767, 0.5805376802463093]"
10,10.0,Medulla,D3,immune,2.351556406838629,1.233615938570697,367,3,2,False,False,"[0.9616624267660705, 1.5055694503753236]"
10,10.0,Medulla,D3,immune+stromal,2.438706596802992,1.286116196510652,584,3,2,False,False,"[0.966198806902935, 1.6060335861183688]"
10,10.0,Medulla,D3,none,1.5380613970293697,0.6211130946013268,1295,3,2,False,False,"[0.4592011204844937, 0.7830250687181599]"
10,10.0,Medulla,D3,stromal,2.2665749831467052,1.1805138894500202,409,3,2,False,False,"[0.5881214042595335, 1.7729063746405072]"
10,10.0,Medulla,D7,endothelial,2.0763444329661396,1.0540457840209185,901,3,2,False,False,"[0.8924071678655147, 1.2156844001763223]"
10,10.0,Medulla,D7,endothelial+immune,2.054022728053711,1.0384521453703077,1011,3,2,False,False,"[1.0351876328136658, 1.04171665792695]"
10,10.0,Medulla,D7,endothelial+immune+stromal,1.3568759962033727,0.4402888800515762,2470,3,2,False,False,"[0.36832589084093875, 0.5122518692622136]"
10,10.0,Medulla,D7,endothelial+stromal,2.55603489422615,1.3539075316618228,471,3,2,False,False,"[0.9173321695957478, 1.7904828937278978]"
10,10.0,Medulla,D7,immune,2.5075938994884113,1.326303725080672,462,3,2,False,False,"[0.9864654016505447, 1.6661420485107992]"
10,10.0,Medulla,D7,immune+stromal,2.3468154288813547,1.2307043819938461,852,3,2,False,False,"[1.147077550796684, 1.3143312131910085]"
10,10.0,Medulla,D7,none,1.9957938516399425,0.9969627103664951,1011,3,2,False,False,"[0.8419465464804948, 1.1519788742524955]"
10,10.0,Medulla,D7,stromal,3.1874213743330606,1.6723897547530422,249,3,2,False,False,"[1.1697917824532629, 2.1749877270528213]"
10,10.0,Medulla,Sham,endothelial,1.5527741039519274,0.634847963136095,1081,3,2,False,False,"[0.8636469707700776, 0.4060489555021126]"
10,10.0,Medulla,Sham,endothelial+immune,1.6121640323211412,0.6889985407497161,535,3,2,False,False,"[0.9946989564801597, 0.3832981250192725]"
10,10.0,Medulla,Sham,endothelial+immune+stromal,1.4924108629862392,0.577644766419394,1514,3,2,False,False,"[0.8216344361465069, 0.3336550966922811]"
10,10.0,Medulla,Sham,endothelial+stromal,1.3893148268198934,0.47437355945309484,838,3,2,False,False,"[0.618793331248146, 0.32995378765804373]"
10,10.0,Medulla,Sham,immune,1.7525914366372386,0.8094897148446767,505,3,2,False,False,"[1.0972338674344466, 0.5217455622549068]"
10,10.0,Medulla,Sham,immune+stromal,1.7426632343846882,0.8012937989387399,652,3,2,False,False,"[0.9863413584885115, 0.6162462393889684]"
10,10.0,Medulla,Sham,none,1.455455219969848,0.5414704527061227,1705,3,2,False,False,"[0.6908937448573248, 0.3920471605549207]"
10,10.0,Medulla,Sham,stromal,1.849461785485376,0.887105491075417,546,3,2,False,False,"[1.1316029223102506, 0.6426080598405834]"
10,10.0,Pooled,D1,endothelial,1.3869607169073837,0.47192692657608876,2115,6,2,False,False,"[0.3597037464931734, 0.5841501066590041]"
10,10.0,Pooled,D1,endothelial+immune,1.4623800187732128,0.5483182633821615,1249,6,2,False,False,"[0.41766387018139545, 0.6789726565829275]"
10,10.0,Pooled,D1,endothelial+immune+stromal,1.3332860105031636,0.41498629406084264,3665,6,2,False,False,"[0.4528433907945953, 0.37712919732709]"
10,10.0,Pooled,D1,endothelial+stromal,1.4691871530780902,0.5550181859687837,1932,6,2,False,False,"[0.47037778407201136, 0.6396585878655561]"
10,10.0,Pooled,D1,immune,1.6142017483120257,0.6908209027170591,874,6,2,False,False,"[0.6342391205975709, 0.7474026848365471]"
10,10.0,Pooled,D1,immune+stromal,2.456337479264703,1.2965087879937425,915,6,2,False,False,"[1.0367344298040333, 1.5562831461834516]"
10,10.0,Pooled,D1,none,1.4586132794301836,0.5445974337684201,2891,6,2,False,False,"[0.48122933913015337, 0.6079655284066868]"
10,10.0,Pooled,D1,stromal,1.6546714764404722,0.7265448083571449,819,6,2,False,False,"[0.7554056023613777, 0.6976840143529119]"
10,10.0,Pooled,D3,endothelial,1.6251128668268673,0.7005399192221868,2044,6,2,False,False,"[0.7501250459576635, 0.6509547924867102]"
10,10.0,Pooled,D3,endothelial+immune,1.755853843957367,0.8121727609475764,1330,6,2,False,False,"[0.7317959819559673, 0.8925495399391855]"
10,10.0,Pooled,D3,endothelial+immune+stromal,1.2461208789735856,0.3174440226453107,4571,6,2,False,False,"[0.31712080687969885, 0.3177672384109225]"
10,10.0,Pooled,D3,endothelial+stromal,1.6152769926715111,0.6917815839209995,1548,6,2,False,False,"[0.8433752419315551, 0.540187925910444]"
10,10.0,Pooled,D3,immune,2.301331078774956,1.2024685504229784,668,6,2,False,False,"[1.2042056271999453, 1.2007314736460115]"
10,10.0,Pooled,D3,immune+stromal,2.5652249651546044,1.3590853528814677,1036,6,2,False,False,"[1.219358818751035, 1.4988118870119005]"
10,10.0,Pooled,D3,none,1.5809580834732584,0.6607991174958265,2540,6,2,False,False,"[0.6217403782687154, 0.6998578567229377]"
10,10.0,Pooled,D3,stromal,2.3480413191177902,1.2314577961659516,669,6,2,False,False,"[1.3268653981713496, 1.1360501941605534]"
10,10.0,Pooled,D7,endothelial,2.38228397497377,1.2523453967735485,1660,6,2,False,False,"[1.0164118762263457, 1.4882789173207513]"
10,10.0,Pooled,D7,endothelial+immune,1.9861141963032525,0.9899485763929448,1559,6,2,False,False,"[0.7853080155535427, 1.1945891372323467]"
10,10.0,Pooled,D7,endothelial+immune+stromal,1.3459387650890522,0.4286127745010091,5643,6,2,False,False,"[0.3588138045454865, 0.49841174445653175]"
10,10.0,Pooled,D7,endothelial+stromal,3.0538868469547653,1.6106466081853608,864,6,2,False,False,"[1.196544841115726, 2.0247483752549953]"
10,10.0,Pooled,D7,immune,2.302097375704236,1.20294885887172,710,6,2,False,False,"[0.8395548590477356, 1.5663428586957047]"
10,10.0,Pooled,D7,immune+stromal,2.556281254566528,1.3540465773824963,1747,6,2,False,False,"[1.4207788848774625, 1.2873142698875302]"
10,10.0,Pooled,D7,none,2.2284107789743297,1.1560151995379304,2122,6,2,False,False,"[1.0938980211460703, 1.2181323779297906]"
10,10.0,Pooled,D7,stromal,3.2841843077500106,1.7155350931375433,391,6,2,False,False,"[1.3968174219218294, 2.034252764353257]"
10,10.0,Pooled,Sham,endothelial,1.4513089517310775,0.5373546701176906,2032,6,2,False,False,"[0.6301537100875003, 0.4445556301478808]"
10,10.0,Pooled,Sham,endothelial+immune,1.337371158462831,0.4193999098314033,1172,6,2,False,False,"[0.5085381508155264, 0.3302616688472801]"
10,10.0,Pooled,Sham,endothelial+immune+stromal,1.4861192748472634,0.571549910173325,2954,6,2,False,False,"[0.7270614273834212, 0.41603839296322875]"
10,10.0,Pooled,Sham,endothelial+stromal,1.4347815538843665,0.5208311026727703,1434,6,2,False,False,"[0.6146213174203106, 0.42704088792523004]"
10,10.0,Pooled,Sham,immune,1.4800687857892347,0.5656642262670444,1163,6,2,False,False,"[0.5708519368137224, 0.5604765157203663]"
10,10.0,Pooled,Sham,immune+stromal,1.7066158234167998,0.7711383295839607,1269,6,2,False,False,"[0.8132522078283486, 0.7290244513395728]"
10,10.0,Pooled,Sham,none,1.325718486358523,0.4067744545962194,3620,6,2,False,False,"[0.4511359290865095, 0.3624129801059293]"
10,10.0,Pooled,Sham,stromal,1.6469484690665557,0.7197954156682895,931,6,2,False,False,"[0.811311653926853, 0.628279177409726]"
10,20.0,Cortex,D1,endothelial,1.2236667719797896,0.29121073787978574,220,3,2,False,False,"[0.07026355886680684, 0.5121579168927647]"
10,20.0,Cortex,D1,endothelial+immune,0.9426712531475014,-0.08517336125588987,126,3,2,False,False,"[-0.11690746355031914, -0.05343925896146061]"
10,20.0,Cortex,D1,endothelial+immune+stromal,1.0945331083729288,0.13031559505152837,524,3,2,False,False,"[0.1515042842080627, 0.10912690589499403]"
10,20.0,Cortex,D1,endothelial+stromal,1.3255492049682454,0.4065902246722483,137,3,2,False,False,"[0.22121907658208564, 0.591961372762411]"
10,20.0,Cortex,D1,immune,1.5117272092861525,0.5961978291646302,93,3,2,False,False,"[0.5374244880410489, 0.6549711702882114]"
10,20.0,Cortex,D1,immune+stromal,1.3930402729745268,0.4782369670423683,78,3,2,False,False,"[0.18415936016308398, 0.7723145739216526]"
10,20.0,Cortex,D1,none,1.091525600716192,0.12634596779381027,462,3,2,False,False,"[0.04972801915318706, 0.20296391643443348]"
10,20.0,Cortex,D1,stromal,1.0627763228269689,0.08783799206731047,80,3,2,False,False,"[-0.051873962418914274, 0.2275499465535352]"
10,20.0,Cortex,D3,endothelial,1.1916516467634863,0.252962557161708,228,3,2,False,False,"[0.24667457149361968, 0.2592505428297963]"
10,20.0,Cortex,D3,endothelial+immune,1.2461709692568845,0.3175020134487338,122,3,2,False,False,"[0.34856219050128345, 0.28644183639618415]"
10,20.0,Cortex,D3,endothelial+immune+stromal,1.0352681898951934,0.05000455140718313,728,3,2,False,False,"[0.08086192956448943, 0.019147173249876838]"
10,20.0,Cortex,D3,endothelial+stromal,1.1453586319467552,0.1957994022695136,146,3,2,False,False,"[0.0637573648882598, 0.3278414396507674]"
10,20.0,Cortex,D3,immune,1.4251125491615664,0.5110758615266986,38,3,2,False,False,"[0.22897256976016075, 0.7931791532932365]"
10,20.0,Cortex,D3,immune+stromal,1.8895096476185258,0.918011884851312,95,3,2,False,False,"[0.621289992538921, 1.214733777163703]"
10,20.0,Cortex,D3,none,1.0062753581467696,0.009025139611480496,285,3,2,False,False,"[0.05904756831784835, -0.040997289094887354]"
10,20.0,Cortex,D3,stromal,1.770778396203525,0.8243836775318343,62,3,2,False,False,"[1.4719493232527012, 0.1768180318109674]"
10,20.0,Cortex,D7,endothelial,2.33943779854311,1.2261618705335033,180,3,2,False,False,"[0.9193283324940702, 1.5329954085729365]"
10,20.0,Cortex,D7,endothelial+immune,1.8498250585415312,0.8873888387910096,97,3,2,False,False,"[1.2441494758229066, 0.5306282017591127]"
10,20.0,Cortex,D7,endothelial+immune+stromal,1.1547314219629523,0.20755733539887955,941,3,2,False,False,"[0.1270243428811111, 0.28809032791664796]"
10,20.0,Cortex,D7,endothelial+stromal,4.2695142238244195,2.094071932434227,91,3,2,False,False,"[1.60117901123615, 2.586964853632304]"
10,20.0,Cortex,D7,immune,,,47,3,1,False,True,[0.6325902456439056]
