family,endpoint,contrast,tp1,tp2,n_mice_1,n_mice_2,insufficient_support,mouse_mean_1,mouse_mean_2,mouse_range_1,mouse_range_2,hedges_g,g_shrunk_skeptical,g_shrunk_neutral,g_shrunk_optimistic,pooled_std,g_pathological,bootstrap_range_min,bootstrap_range_max,n_unique_resamples,n_required_80pct,n_required_skeptical,n_required_neutral,n_required_optimistic,normalization_mode,hedges_g_no_none,clr_none_sensitivity,sham_percentile,normalization_sign_reverse,normalization_g_collapse,normalization_magnitude_disagree,hedges_g_sham_ref,endpoint_axis,min_prevalence_sweep_value,headline_rule_version,unassigned_rate_mouse_mean_1,unassigned_rate_mouse_mean_2,composite_label,support_sensitive,cell_type,stratifier_basis,observed_range,threshold_sensitive,headline_demoted_reason,is_headline
A_interface_clr,endothelial+immune+stromal_clr,D1_vs_D7,D1,D7,2,2,False,0.8543318295340228,1.4354186024177724,0.12502211616723635,0.01634201165532434,5.267048029982164,0.27910956736109166,0.9632980148137112,2.4880583262295652,0.0630428244843866,False,5.23716040576121,45.009169847751046,5,1.0,202.0,17.0,3.0,per_roi_sigmoid,6.805427937859125,False,60.0,False,False,False,4.673062065778692,composite_label_8cat,,v1_dual_normalization_intersection,,,,,,,0.12502211616723635,False,,True
A_interface_clr,endothelial+immune+stromal_clr,D3_vs_D7,D3,D7,2,2,False,1.1351033260625187,1.4354186024177724,0.271982077551602,0.01634201165532434,1.2596403173073036,0.2174287759339152,0.5729969881632448,0.9692641212720062,0.13623629458979386,False,1.227577821755193,30.512509673724672,5,10.0,333.0,48.0,17.0,per_roi_sigmoid,1.236370211806323,False,60.0,False,False,False,0.9438927911001538,composite_label_8cat,,v1_dual_normalization_intersection,,,,,,,0.271982077551602,False,,True
A_interface_clr,none_clr,Sham_vs_D1,Sham,D1,2,2,False,0.8028036726512386,0.6113763284990812,0.15303141436221357,0.24342338084823983,-0.7608737680685838,-0.14384703327017895,-0.3671521956932301,-0.6000148659328927,0.14376504801696996,False,-2.338560248328034,-0.5206449483859455,5,28.0,759.0,117.0,44.0,per_roi_sigmoid,,False,60.0,False,False,False,-1.0460562392518449,composite_label_8cat,,v1_dual_normalization_intersection,,,,,,,0.24342338084823983,False,,True
A_interface_clr,none_clr,Sham_vs_D3,Sham,D3,2,2,False,0.8028036726512386,0.5455159063895063,0.15303141436221357,0.053069743067364894,-1.815392156659493,-0.2730806446554654,-0.7526638514349124,-1.3417641444563282,0.0809861275326454,False,-7.188459221489418,-1.7232905745137725,5,5.0,211.0,28.0,9.0,per_roi_sigmoid,,False,60.0,False,False,True,-9.004207656277087,composite_label_8cat,,v1_dual_normalization_intersection,,,,,,,0.15303141436221357,False,,False
A_interface_clr,none_clr,Sham_vs_D7,Sham,D7,2,2,False,0.8028036726512386,0.45498064454950415,0.15303141436221357,0.06541365119020709,-2.38852354278039,-0.3041727783923957,-0.8803570134804528,-1.6723045310765055,0.08321291898457472,False,-7.413720924991928,-2.3533259779741336,5,3.0,170.0,21.0,6.0,per_roi_sigmoid,,False,60.0,False,False,True,-12.752734949438311,composite_label_8cat,,v1_dual_normalization_intersection,,,,,,,0.15303141436221357,False,,False
A_interface_clr,none_clr,D1_vs_D3,D1,D3,2,2,False,0.6113763284990812,0.5455159063895063,0.24342338084823983,0.053069743067364894,-0.30211403157291844,-0.05987629804957183,-0.15020019046316396,-0.24114098440634496,0.12457060244377818,False,-4.039366241849436,1.2027573008952581,5,172.0,4379.0,696.0,270.0,per_roi_sigmoid,,False,60.0,False,False,True,-1.0601156141333556,composite_label_8cat,,v1_dual_normalization_intersection,,,,,,,0.24342338084823983,False,,False
A_interface_clr,none_clr,D1_vs_D7,D1,D7,2,2,False,0.6113763284990812,0.45498064454950415,0.24342338084823983,0.06541365119020709,-0.709110626691181,-0.135032195056854,-0.34375209006323704,-0.5602456825581135,0.12602964741046183,False,-4.858878743215722,-0.580711247907547,5,32.0,861.0,133.0,51.0,per_roi_sigmoid,,False,60.0,False,False,True,-1.7494496299365419,composite_label_8cat,,v1_dual_normalization_intersection,,,,,,,0.24342338084823983,False,,False
A_interface_clr,none_clr,D3_vs_D7,D3,D7,2,2,False,0.5455159063895063,0.45498064454950415,0.053069743067364894,0.06541365119020709,-1.2283524590298787,-0.2134622458821879,-0.5612487287809058,-0.9469614049248123,0.04211693065523117,False,-2.654018877518352,-1.118165732631854,5,11.0,345.0,50.0,18.0,per_roi_sigmoid,,False,60.0,False,False,True,-4.617901026654524,composite_label_8cat,,v1_dual_normalization_intersection,,,,,,,0.06541365119020709,False,,False
A_interface_clr,neutrophil_clr,Sham_vs_D1,Sham,D1,2,2,False,0.5498968183472828,0.5366740542041869,0.007909135285756985,0.395217599100729,-0.03822882732726753,-0.007644648243504645,-0.019112667908678084,-0.030581944517412904,0.19764836519682688,False,-30.464816923883284,26.643481239698918,5,10742.0,268611.0,42973.0,16785.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.6593225824954252,,,,,0.395217599100729,False,,False
A_interface_clr,neutrophil_clr,Sham_vs_D3,Sham,D3,2,2,False,0.5498968183472828,0.715741039740728,0.007909135285756985,0.19737024308568585,0.9595380403578526,0.17572808997238723,0.4536631647284337,0.7503588000333944,0.0987643246277105,False,0.9374095317052535,38.22405840174076,5,18.0,509.0,77.0,28.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.654841675044875,,,,,0.19737024308568585,False,,True
A_interface_clr,neutrophil_clr,Sham_vs_D7,Sham,D7,2,2,False,0.5498968183472828,0.7999416364578417,0.007909135285756985,0.20339074995079498,1.4039462988709244,0.23455662035569666,0.6249807821434389,1.0704108017979044,0.1017722353917256,False,1.3827865849480958,50.82588393982205,5,8.0,286.0,41.0,14.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.6273772528128589,,,,,0.20339074995079498,False,,True
A_interface_clr,neutrophil_clr,D1_vs_D3,D1,D3,2,2,False,0.5366740542041869,0.715741039740728,0.395217599100729,0.19737024308568585,0.463255951013677,0.0907046140712853,0.22856229690098492,0.36862702084826765,0.22088003729097344,False,-0.10736494142142318,2.1811120298463718,5,74.0,1909.0,301.0,116.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6593225824954252,0.654841675044875,,,,,0.395217599100729,False,,False
A_interface_clr,neutrophil_clr,D1_vs_D7,D1,D7,2,2,False,0.5366740542041869,0.7999416364578417,0.395217599100729,0.20339074995079498,0.676915727800503,0.12945148557539415,0.3290348226992141,0.5353993828396568,0.22224128093385992,False,0.3689381587998173,2.5896746289902772,5,35.0,937.0,145.0,55.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6593225824954252,0.6273772528128589,,,,,0.395217599100729,False,,True
A_interface_clr,neutrophil_clr,D3_vs_D7,D3,D7,2,2,False,0.715741039740728,0.7999416364578417,0.19737024308568585,0.20339074995079498,0.33953743971846084,0.06713353447362372,0.16855422689177715,0.2708493256053677,0.14170639542840818,False,-0.10130216177775772,1.0764162609098167,5,137.0,3484.0,553.0,214.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.654841675044875,0.6273772528128589,,,,,0.20339074995079498,False,,False
A_interface_clr,activated_m2_cd44_clr,Sham_vs_D1,Sham,D1,2,2,False,-0.09857307499780958,-0.140494535652175,0.2602367413583472,0.5473358619987863,-0.07905294653637834,-0.015800714858531628,-0.03951104082767265,-0.06323247815290155,0.3030262807838479,False,-1.385944154460454,1.0177391077958589,5,2512.0,62876.0,10056.0,3927.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.6593225824954252,,,,,0.5473358619987863,False,,False
A_interface_clr,activated_m2_cd44_clr,Sham_vs_D3,Sham,D3,2,2,False,-0.09857307499780958,0.24490578776960537,0.2602367413583472,0.03480391961708615,1.4951120063929582,0.24439199454494295,0.6559177394406907,1.1327850479940142,0.13127687760371576,False,1.432001168328989,15.551523708729054,5,8.0,263.0,37.0,13.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.654841675044875,,,,,0.2602367413583472,False,,True
A_interface_clr,activated_m2_cd44_clr,Sham_vs_D7,Sham,D7,2,2,False,-0.09857307499780958,0.22166656130727685,0.2602367413583472,0.6371771341585576,0.5317495739998007,0.10342548063394368,0.26125774847436095,0.42241364240670176,0.3441358241477207,False,0.00725084493533354,2.805481545325227,5,56.0,1468.0,230.0,88.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.6273772528128589,,,,,0.6371771341585576,False,,True
A_interface_clr,activated_m2_cd44_clr,D1_vs_D3,D1,D3,2,2,False,-0.140494535652175,0.24490578776960537,0.5473358619987863,0.03480391961708615,0.803107849713992,0.1508894675907393,0.38599397184449763,0.6322908705639531,0.27422064959201514,False,0.7683939380096036,21.6418400709629,5,25.0,690.0,106.0,40.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6593225824954252,0.654841675044875,,,,,0.5473358619987863,False,,True
A_interface_clr,activated_m2_cd44_clr,D1_vs_D7,D1,D7,2,2,False,-0.140494535652175,0.22166656130727685,0.5473358619987863,0.6371771341585576,0.49274622638191384,0.09621319990856621,0.24269030534754324,0.39181865320790304,0.4199914422117631,False,0.09098102365165779,1.4214300031485765,5,65.0,1696.0,267.0,103.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6593225824954252,0.6273772528128589,,,,,0.6371771341585576,False,,False
A_interface_clr,activated_m2_cd44_clr,D3_vs_D7,D3,D7,2,2,False,0.24490578776960537,0.22166656130727685,0.03480391961708615,0.6371771341585576,-0.04162042626471376,-0.008322643554788157,-0.020807960332674378,-0.03329489912631983,0.31906347844716776,False,-11.224607451522136,9.698393378558452,5,9063.0,226629.0,36256.0,14161.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.654841675044875,0.6273772528128589,,,,,0.6371771341585576,False,,False
A_interface_clr,activated_m2_cd140b_clr,Sham_vs_D1,Sham,D1,2,2,False,-2.4075218739861475,-2.631890501989954,0.3056027417023568,0.45136350932299374,-0.4704209292200348,-0.09204721907940869,-0.23200165192781969,-0.3742661546992027,0.27254451621907827,False,-1.6830454190609947,0.00491067642868056,5,71.0,1853.0,292.0,113.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.6593225824954252,,,,,0.45136350932299374,False,,False
A_interface_clr,activated_m2_cd140b_clr,Sham_vs_D3,Sham,D3,2,2,False,-2.4075218739861475,-1.541530920744398,0.3056027417023568,0.3334050498121084,2.188282948648441,0.29594222213879773,0.842109546837863,1.5634577121691537,0.22613710607517062,False,2.188282948648441,3.8619454501906465,5,4.0,180.0,23.0,7.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.654841675044875,,,,,0.3334050498121084,False,,True
A_interface_clr,activated_m2_cd140b_clr,Sham_vs_D7,Sham,D7,2,2,False,-2.4075218739861475,-1.0297817719563593,0.3056027417023568,0.8323367985449788,1.7758199015523521,0.27001406435180814,0.7417199086909674,1.3168384723946245,0.4433332781181958,False,1.6819272930586266,6.70864774617187,5,5.0,216.0,29.0,10.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.6273772528128589,,,,,0.8323367985449788,False,,True
A_interface_clr,activated_m2_cd140b_clr,D1_vs_D3,D1,D3,2,2,False,-2.631890501989954,-1.541530920744398,0.45136350932299374,0.3334050498121084,2.220668202364539,0.2974500811551215,0.8487427215817043,1.5815539744554086,0.28057438621004893,False,2.220668202364539,4.511171147180412,5,4.0,178.0,22.0,7.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6593225824954252,0.654841675044875,,,,,0.45136350932299374,False,,True
A_interface_clr,activated_m2_cd140b_clr,D1_vs_D7,D1,D7,2,2,False,-2.631890501989954,-1.0297817719563593,0.45136350932299374,0.8323367985449788,1.9337730420805521,0.28149148271699365,0.7837179988713558,1.4147571009960007,0.47342200090418085,False,1.8899313393029653,5.110298874076842,5,5.0,199.0,26.0,8.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6593225824954252,0.6273772528128589,,,,,0.8323367985449788,False,,True
A_interface_clr,activated_m2_cd140b_clr,D3_vs_D7,D3,D7,2,2,False,-1.541530920744398,-1.0297817719563593,0.3334050498121084,0.8323367985449788,0.6522833890593452,0.12513261514189078,0.3176935553465191,0.5163345430727823,0.4483144748533999,False,0.3276349364385591,3.1807472573708653,5,37.0,1003.0,156.0,59.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.654841675044875,0.6273772528128589,,,,,0.8323367985449788,False,,True
A_interface_clr,activated_myeloid_cd44_clr,Sham_vs_D1,Sham,D1,2,2,False,-0.48441414738031974,-0.5975011258271097,0.13462422839881866,0.004506767879282725,-0.9594848077399151,-0.17571998476649883,-0.45364073544632116,-0.7503190452223156,0.06734982150810614,False,-45.7468405558241,-0.940892784735459,5,18.0,509.0,77.0,28.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.6593225824954252,,,,,0.13462422839881866,False,,True
A_interface_clr,activated_myeloid_cd44_clr,Sham_vs_D3,Sham,D3,2,2,False,-0.48441414738031974,-1.429444289695827,0.13462422839881866,0.07446104670901099,-7.020299357538466,-0.23683381498949466,-0.8602701436440944,-2.5161066042537565,0.07692225027418725,False,-15.537823197618028,-7.020299357538466,5,1.0,280.0,22.0,3.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.654841675044875,,,,,0.13462422839881866,False,,True
A_interface_clr,activated_myeloid_cd44_clr,Sham_vs_D7,Sham,D7,2,2,False,-0.48441414738031974,-1.2944092657516921,0.13462422839881866,0.14755570112431848,-4.634551035775774,-0.2944529188264082,-0.9892565346751978,-2.412294937113666,0.09987037574559647,False,-7.502559251203949,-4.634551035775774,5,1.0,182.0,17.0,3.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.6273772528128589,,,,,0.14755570112431848,False,,True
A_interface_clr,activated_myeloid_cd44_clr,D1_vs_D3,D1,D3,2,2,False,-0.5975011258271097,-1.429444289695827,0.004506767879282725,0.07446104670901099,-12.74566343671627,-0.14781699411069893,-0.571388069676926,-2.014607699698023,0.03729865424421922,False,-220.4110314606741,-12.734401855148322,5,1.0,719.0,49.0,4.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6593225824954252,0.654841675044875,,,,,0.07446104670901099,False,,True
A_interface_clr,activated_myeloid_cd44_clr,D1_vs_D7,D1,D7,2,2,False,-0.5975011258271097,-1.2944092657516921,0.004506767879282725,0.14755570112431848,-5.395218224644214,-0.27591110995643087,-0.9568454041645672,-2.4982062082663328,0.07381225489545577,False,-195.43584509346547,-5.380281098242399,5,1.0,207.0,18.0,3.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6593225824954252,0.6273772528128589,,,,,0.14755570112431848,False,,True
A_interface_clr,activated_myeloid_cd44_clr,D3_vs_D7,D3,D7,2,2,False,-1.429444289695827,-1.2944092657516921,0.07446104670901099,0.14755570112431848,0.9337289385513454,0.17177002289052748,0.4427393337212979,0.7310490283782889,0.08263947666111324,False,0.7575212021679839,3.2049413176080273,5,19.0,533.0,81.0,30.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.654841675044875,0.6273772528128589,,,,,0.14755570112431848,False,,True
A_interface_clr,immune_cells_clr,Sham_vs_D1,Sham,D1,2,2,False,-0.323807618517276,-0.20577782876101747,0.05503670656843701,0.07340440978317772,1.4702749537252697,0.2417875680926041,0.6476372896828863,1.1159129992719226,0.04587277636441061,False,1.4092020082700458,3.2130659034245257,5,8.0,269.0,38.0,13.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.6593225824954252,,,,,0.07340440978317772,False,,True
A_interface_clr,immune_cells_clr,Sham_vs_D3,Sham,D3,2,2,False,-0.323807618517276,-0.5414388570577072,0.05503670656843701,0.2899978562320515,-0.8426259257751633,-0.15735284297537894,-0.40341112884188557,-0.6623438320815351,0.14758708928043623,False,-7.530146733316377,-0.7492188793643556,5,23.0,634.0,97.0,36.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.654841675044875,,,,,0.2899978562320515,False,cross_axis_co_headline_forbidden,False
A_interface_clr,immune_cells_clr,Sham_vs_D7,Sham,D7,2,2,False,-0.323807618517276,-1.003504438380598,0.05503670656843701,0.06280384687294205,-9.302208545397319,-0.19272980633977363,-0.7258059272281404,-2.352549780347413,0.04175332996283108,False,-14.766222921539647,-9.302208545397319,5,1.0,423.0,30.0,3.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.6273772528128589,,,,,0.06280384687294205,False,cross_axis_co_headline_forbidden,False
A_interface_clr,immune_cells_clr,D1_vs_D3,D1,D3,2,2,False,-0.20577782876101747,-0.5414388570577072,0.07340440978317772,0.2899978562320515,-1.2823689107829377,-0.2202537184109347,-0.5814258672939169,-0.9853842568305601,0.14957185897989156,False,-7.4835512756559925,-1.1781715602590188,5,10.0,324.0,47.0,17.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6593225824954252,0.654841675044875,,,,,0.2899978562320515,False,cross_axis_co_headline_forbidden,False
A_interface_clr,immune_cells_clr,D1_vs_D7,D1,D7,2,2,False,-0.20577782876101747,-1.003504438380598,0.07340440978317772,0.06280384687294205,-9.437268593293261,-0.1905324932942219,-0.7186054051762767,-2.3399025653914465,0.04830251172986926,False,-15.184307623690549,-9.437268593293261,5,1.0,433.0,31.0,3.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6593225824954252,0.6273772528128589,,,,,0.07340440978317772,False,,True
A_interface_clr,immune_cells_clr,D3_vs_D7,D3,D7,2,2,False,-0.5414388570577072,-1.003504438380598,0.2899978562320515,0.06280384687294205,-1.779704725713579,-0.2703208880967193,-0.7428068363559845,-1.3192969376139314,0.14836027079480002,False,-11.046903101189486,-1.6972092276111168,5,5.0,215.0,29.0,10.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.654841675044875,0.6273772528128589,,,,,0.2899978562320515,False,,True
A_interface_clr,activated_endothelial_cd44_clr,Sham_vs_D1,Sham,D1,2,2,False,0.6882323939997659,0.7249892279977419,0.1372999542365283,0.20575032809777372,0.16982805085677014,0.03386792975531667,0.08476123500174423,0.13576454912740166,0.12367747869528864,False,-0.5503556515561167,1.1622686054531557,5,545.0,13686.0,2185.0,852.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.6593225824954252,,,,,0.20575032809777372,False,,False
A_interface_clr,activated_endothelial_cd44_clr,Sham_vs_D3,Sham,D3,2,2,False,0.6882323939997659,0.4024293877082594,0.1372999542365283,0.05138368969139684,-2.2280491104627718,-0.29778386920958977,-0.8502299381903725,-1.5856518526677559,0.07330000170473144,False,-7.883612997232946,-2.165112876025426,5,4.0,178.0,22.0,7.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.654841675044875,,,,,0.1372999542365283,False,,True
A_interface_clr,activated_endothelial_cd44_clr,Sham_vs_D7,Sham,D7,2,2,False,0.6882323939997659,0.12101472186973732,0.1372999542365283,0.3432857755804059,-1.7533279649809572,-0.26821273495494247,-0.7353731168209743,-1.3025557838724549,0.18486238202321853,False,-6.150126365123076,-1.6598172484095755,5,6.0,219.0,30.0,10.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.6273772528128589,,,,,0.3432857755804059,False,,True
A_interface_clr,activated_endothelial_cd44_clr,D1_vs_D3,D1,D3,2,2,False,0.7249892279977419,0.4024293877082594,0.20575032809777372,0.05138368969139684,-1.7382970378501796,-0.2669851344557261,-0.7310804720966206,-1.292964608027613,0.10603475972369072,False,-9.462369021175434,-1.648977730511242,5,6.0,221.0,30.0,10.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6593225824954252,0.654841675044875,,,,,0.20575032809777372,False,,True
A_interface_clr,activated_endothelial_cd44_clr,D1_vs_D7,D1,D7,2,2,False,0.7249892279977419,0.12101472186973732,0.20575032809777372,0.3432857755804059,-1.724680628815166,-0.26585649318083965,-0.727156347127336,-1.2842441502731339,0.20011141973172242,False,-4.308230693768002,-1.6682455351022774,5,6.0,223.0,30.0,10.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6593225824954252,0.6273772528128589,,,,,0.3432857755804059,False,,True
A_interface_clr,activated_endothelial_cd44_clr,D3_vs_D7,D3,D7,2,2,False,0.4024293877082594,0.12101472186973732,0.05138368969139684,0.3432857755804059,-0.9265555221926666,-0.17065986719403933,-0.43968573238691455,-0.725669639936356,0.17355503974398334,False,-10.076739611337473,-0.8513450697719744,5,19.0,539.0,82.0,30.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.654841675044875,0.6273772528128589,,,,,0.3432857755804059,False,,True
A_interface_clr,activated_endothelial_cd140b_clr,Sham_vs_D1,Sham,D1,2,2,False,0.048371291232297144,0.1486906689584499,0.08353307099062256,0.07394032237070314,1.0277329530948194,0.18591011333754878,0.48204446137912765,0.801034349124048,0.055778457359019644,False,0.8667118754222031,2.196148131602826,5,15.0,455.0,68.0,25.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.6593225824954252,,,,,0.08353307099062256,False,,True
A_interface_clr,activated_endothelial_cd140b_clr,Sham_vs_D3,Sham,D3,2,2,False,0.048371291232297144,0.05647331527883217,0.08353307099062256,0.12057015918357193,0.06312704103905414,0.012620378957377774,0.03155566114170063,0.05049660207783398,0.0733398548448868,False,-0.7139421196749253,0.9356376934967555,5,3940.0,98559.0,15765.0,6157.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.654841675044875,,,,,0.12057015918357193,False,,False
A_interface_clr,activated_endothelial_cd140b_clr,Sham_vs_D7,Sham,D7,2,2,False,0.048371291232297144,0.23136085848092108,0.08353307099062256,0.43750683445705607,0.469524635070614,0.09187941424485696,0.2315716454951834,0.3735608890135801,0.22270496410372076,False,-0.4893028703588913,5.496443910867373,5,72.0,1860.0,293.0,113.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.6273772528128589,,,,,0.43750683445705607,False,,False
A_interface_clr,activated_endothelial_cd140b_clr,D1_vs_D3,D1,D3,2,2,False,0.1486906689584499,0.05647331527883217,0.07394032237070314,0.12057015918357193,-0.7451480129663105,-0.14119008575289746,-0.36007826532585946,-0.5879568989151531,0.07071834019162812,False,-2.3571508695014245,-0.49356056829163036,5,29.0,788.0,122.0,46.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6593225824954252,0.654841675044875,,,,,0.12057015918357193,False,,True
A_interface_clr,activated_endothelial_cd140b_clr,D1_vs_D7,D1,D7,2,2,False,0.1486906689584499,0.23136085848092108,0.07394032237070314,0.43750683445705607,0.2129319052419834,0.042394165915946885,0.1061651072730067,0.17015265617368067,0.2218554717991633,False,-2.103367740638147,4.6589480672542285,5,347.0,8735.0,1393.0,543.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6593225824954252,0.6273772528128589,,,,,0.43750683445705607,False,,False
A_interface_clr,activated_endothelial_cd140b_clr,D3_vs_D7,D3,D7,2,2,False,0.05647331527883217,0.23136085848092108,0.12057015918357193,0.43750683445705607,0.4404235824674579,0.08640862309634001,0.21757407367149004,0.35063850649460204,0.22690823777586047,False,-0.41579465265911536,3.7312332205212306,5,81.0,2103.0,332.0,128.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.654841675044875,0.6273772528128589,,,,,0.43750683445705607,False,,False
A_interface_clr,endothelial_clr,Sham_vs_D1,Sham,D1,2,2,False,0.31960404208818366,0.41614217057965847,0.16752713762614946,0.19824883318041608,0.42507364878480147,0.08350588195969644,0.210163453673633,0.3385297159220531,0.1297766751949356,False,-0.0176434568691773,1.3347947109036309,5,87.0,2252.0,356.0,137.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.6593225824954252,,,,,0.19824883318041608,False,,False
A_interface_clr,endothelial_clr,Sham_vs_D3,Sham,D3,2,2,False,0.31960404208818366,0.8062315924712519,0.16752713762614946,0.0790300450981154,3.002419576647918,0.3158027710744253,0.960216443521478,1.9601828184019692,0.09261626459405088,False,3.002419576647918,8.24845239536801,5,2.0,158.0,18.0,5.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.654841675044875,,,,,0.16752713762614946,False,,True
A_interface_clr,endothelial_clr,Sham_vs_D7,Sham,D7,2,2,False,0.31960404208818366,0.9329266246129391,0.16752713762614946,0.33134178788387747,1.8878749734986762,0.27836404661532915,0.7719762968145414,1.3867390373666226,0.18564261515024996,False,1.826543839368914,5.3142330934216035,5,5.0,203.0,27.0,9.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6850410893804297,0.6273772528128589,,,,,0.33134178788387747,True,,True
A_interface_clr,endothelial_clr,D1_vs_D3,D1,D3,2,2,False,0.41614217057965847,0.8062315924712519,0.19824883318041608,0.0790300450981154,2.088910371189354,0.2908627567067138,0.8206469800151209,1.5067580726329675,0.10671029458961141,False,2.020977626772978,7.074543978804082,5,4.0,186.0,24.0,7.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6593225824954252,0.654841675044875,,,,,0.19824883318041608,False,,True
A_interface_clr,endothelial_clr,D1_vs_D7,D1,D7,2,2,False,0.41614217057965847,0.9329266246129391,0.19824883318041608,0.33134178788387747,1.5295974786493223,0.24791549064020066,0.6672301554831471,1.1560581627701536,0.19306085844590617,False,1.4405842381857414,3.9341919778400154,5,7.0,256.0,36.0,12.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.6593225824954252,0.6273772528128589,,,,,0.33134178788387747,False,,True
A_interface_clr,endothelial_clr,D3_vs_D7,D3,D7,2,2,False,0.8062315924712519,0.9329266246129391,0.0790300450981154,0.33134178788387747,0.42507007553766624,0.08350520491069666,0.2101617264569652,0.3385268957726978,0.17031817902553342,False,-0.5636317428660129,4.227917199564944,5,87.0,2252.0,356.0,137.0,,,,,,,,,discrete_celltype_16cat,0.01,v2_pathology_only,0.654841675044875,0.6273772528128589,,,,,0.33134178788387747,False,,False
